id,Case Number,Date,Year,Type,Country,Area,Location,Fatal,original_order,Latitude,Longitude
430,1923.11.23,23--Nov--23,1923,Unprovoked,AUSTRALIA,Western Australia,"Condon, 88 km NE of Port Hedland",Y,1109,-20.376992,118.626374
431,1923.11.02,02--Nov--23,1923,Invalid,AUSTRALIA,New South Wales,Bellinger Head,NULL,1108,-32.494981,146.586903
432,1923.10.20,20--Oct--23,1923,Invalid,AUSTRALIA,New South Wales,"Botany Bay, Sydney",NULL,1107,-33.98173255,151.1795491355
433,1923.10.17,17--Oct--23,1923,Boating,AUSTRALIA,New South Wales," Black Head, south of Taree",N,1106,-31.877858,152.438906
434,1923.10.16,16--Oct--23,1923,Unprovoked,AUSTRALIA,Torres Strait,Near Thursday Island,N,1105,-9.560171,142.286709
435,1923.07.02.R,Reported 02--Jul--1923,1923,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef,N,1103,-16.35,145.9
436,1923.06.16,16--Jun--23,1923,Boating,AUSTRALIA,New South Wales,Bellambi Reef,Y,1102,-35.31376452,149.13642861
437,1923.05.23.R,Reported 23--May--1923,1923,Unprovoked,AUSTRALIA,Western Australia,"Southgates, near Geraldton",N,1100,-31.94967961,115.86193337
438,1923.05.22,22--May--23,1923,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef,Y,1099,-16.35,145.9
439,1923.03.18,18--Mar--23,1923,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville",N,1098,-19.27595851,146.82921477
440,1923.01.27.b,27--Jan--23,1923,Invalid,AUSTRALIA,Western Australia,Bunbury,NULL,1096,-33.3267797,115.636698
441,1923.01.27.a,27--Jan--23,1923,Unprovoked,AUSTRALIA,Western Australia,"In Swan River at Freshwater Bay, Claremont, 5 miles from river mouth",Y,1095,-31.9896,115.7884
442,1922.12.05,05--Dec--22,1922,Unprovoked,AUSTRALIA,Queensland,Pialba Beach near Maryborough,Y,1088,-28.02476688,153.42955084
443,1922.10.29,29--Oct--22,1922,Invalid,AUSTRALIA,New South Wales,"Botany Bay, Sydney",NULL,1086,-33.98173255,151.1795491355
444,1922.04.26,26--Apr--22,1922,Unprovoked,AUSTRALIA,New South Wales,Hawkesbury River,Y,1078,-33.5038702,150.9274931
445,1922.03.02,02--Mar--22,1922,Unprovoked,AUSTRALIA,New South Wales,Coogee,Y,1075,-33.9217004,151.2557975
446,1922.02.22.R,Reported 02--Feb--1922,1922,Invalid,AUSTRALIA,New South Wales,"Bilgola Beach, Sydney",NULL,1074,-33.6443165,151.324484
447,1922.02.04,04--Feb--22,1922,Unprovoked,AUSTRALIA,New South Wales,Coogee ,Y,1073,-33.9217004,151.2557975
448,1922.01.15,15--Jan--22,1922,Unprovoked,AUSTRALIA,Queensland,"Ross River, Townsville",Y,1071,-19.27595851,146.82921477
449,1922.01.13,13--Jan--22,1922,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",N,1070,-32.84415485,151.8657144707
450,1922.01.04,04--Jan--22,1922,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Y,1069,-32.84415485,151.8657144707
451,1921.12.11,11--Dec--21,1921,Unprovoked,AUSTRALIA,Queensland,Fitzroy River at  Rockhampton,N,1068,-38.22590049,141.76489212
452,1921.11.27.b,27--Nov--21,1921,Unprovoked,AUSTRALIA,Queensland,"Gay’s Corner, Bulimba Reach of Brisbane River",Y,1067,-27.38802855,153.15980938
453,1921.11.27.a,27--Nov--21,1921,Unprovoked,AUSTRALIA,Queensland,"Gay’s Corner, Bulimba Reach of Brisbane River",N,1066,-27.38802855,153.15980938
454,1921.10.12,12--Oct--21,1921,Unprovoked,AUSTRALIA,Queensland,Off Hinchinbrook Island,N,1064,-17.68124397,141.07429288
455,1921.10.04,04--Oct--21,1921,Unprovoked,AUSTRALIA,Queensland,Barrier Reef,Y,1063,-28.04730075,153.41595101
456,1921.08.29.R,Reported 29--Aug--1929,1921,Unprovoked,AUSTRALIA,Torres Strait,NULL,N,1061,-10.416667,142.166667
457,1920.11.29,29--Nov--20,1920,Unprovoked,AUSTRALIA,Western Australia,Bunbury,N,1057,-33.3267797,115.636698
458,1920.11.22,22--Nov--20,1920,Unprovoked,AUSTRALIA,Western Australia,Cottesloe Beach,N,1055,-31.9957,115.751
459,1920.07.05.R,Reported 06--Jul--1920,1920,Unprovoked,AUSTRALIA,Torres Strait,200 miles from MacKay,N,1052,-20.70771292,139.49747591
460,1920.03.08,08--Mar--20,1920,Unprovoked,AUSTRALIA,Queensland,"Between Bay Rock & Magnetic Island, Cleveland Bay",N,1049,-19.1657627,146.84139753
461,1920.01.24.R.b,Reported 24--Jan--1920,1920,Unprovoked,AUSTRALIA,Torres Strait,NULL,N,1048,-10.416667,142.166667
494,1913.11.21,21--Nov--13,1913,Unprovoked,AUSTRALIA,Queensland,"Sandgate Jetty, Brisbane",N,953,-27.31266186,153.06184397
495,1913.05.02,02--May--13,1913,Provoked,AUSTRALIA,New South Wales,NULL,N,944,-31.8759835,147.2869493
496,1913.01.00,Jan--13,1913,Unprovoked,AUSTRALIA,Torres Strait,Thursday Island,N,942,-10.58325428,142.21634123
497,1913.00.00.a,1913,1913,Unprovoked,AUSTRALIA,Victoria,Brighton,N,939,-37.90560815,145.002750613
498,1912.02.22,22--Feb--12,1912,Provoked,AUSTRALIA,Western Australia,Bunbury,N,932,-33.3267797,115.636698
499,1912.02.19,19--Feb--12,1912,Unprovoked,AUSTRALIA,New South Wales,Coogee,N,931,-33.9217004,151.2557975
500,1912.01.26,26--Jan--12,1912,Unprovoked,AUSTRALIA,New South Wales,"Fig Tree Bridge, Lane Cove River, near Sydney ",Y,929,-30.8882633,153.03728074
501,1912.01.06,06--Jan--12,1912,Unprovoked,AUSTRALIA,New South Wales,Sydney Harbor,N,927,-33.83893835,151.2105662989
502,1912.01.01,01--Jan--12,1912,Unprovoked,AUSTRALIA,Queensland,Ross Creek,Y,926,-19.2761751,146.8072831
503,1911.10.25,25--Oct--11,1911,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef,N,922,-16.35,145.9
504,1911.03.29.R,Reported 29--Mar--1911,1911,Unprovoked,AUSTRALIA,Torres Strait,Thursday Island,Y,912,-10.58325428,142.21634123
505,1911.01.04,04--Jan--11,1911,Sea Disaster,AUSTRALIA,Western Australia,Off Legendre Island,N,911,-31.94967961,115.86193337
506,1910.12.23.R,Reported 23--Dec--1910,1910,Sea Disaster,AUSTRALIA,Western Australia,Fremantle,Y,907,-32.0558714,115.7461693
507,1910.11.24,24--Nov--10,1910,Unprovoked,AUSTRALIA,Queensland,Mackay,N,905,-21.141956,149.1865149
508,1910.02.16,  16--Feb--1910,1910,Unprovoked,AUSTRALIA,Western Australia,Bunbury,N,898,-33.3267797,115.636698
509,1910.01.26,26--Jan--10,1910,Unprovoked,AUSTRALIA,New South Wales,Newcastle Harbor,Y,897,-35.31376452,149.13642861
510,1909.12.15.R,Reported 15--Dec--1909,1909,Unprovoked,AUSTRALIA,New South Wales,20 miles off Sydney,Y,893,-35.31470776,149.13304392
511,1909.12.05,05--Dec--09,1909,Provoked,AUSTRALIA,New South Wales,Bondi,N,892,-33.8930556,151.2633333
512,1909.06.18,18--Jun--09,1909,Sea Disaster,AUSTRALIA,Queensland,"Middleton Reef, 300 nm from Brisbane",Y,884,-27.46858852,153.03458314
513,1909.00.00,1909,1909,Unprovoked,AUSTRALIA,New South Wales,Woy Woy,N ,877,-33.4880548,151.3274925
514,1908.09.21,   21--Sep--1908,1908,Unprovoked,AUSTRALIA,Torres Strait,Thursday Island,Y,874,-10.58325428,142.21634123
515,1907.12.21,21--Dec--07,1907,Unprovoked,AUSTRALIA,New South Wales,"Middle Harbour, Sugarloaf Bay, Sydney (Estuary)",Y,863,-35.31376452,149.13642861
516,1907.10.18.R,Reported 18--Oct--1907,1907,Unprovoked,AUSTRALIA,Torres Strait,Near Thursday Island,Y,862,-10.58325428,142.21634123
517,1907.10.14,14--Oct--07,1907,Unprovoked,AUSTRALIA,New South Wales,"Merewether Beach, near Newcastle",N,859,-32.9492943,151.7569150124
518,1907.07.04.R,Reported 04--Jul--1907,1907,Invalid,AUSTRALIA,Queensland,Karra Garra,NULL,850,-27.4703496,153.14493628
519,1907.02.03,03--Feb--07,1907,Unprovoked,AUSTRALIA,Queensland,Ross Creek,Y,843,-19.2761751,146.8072831
520,1906.09.05.R,Reported 05--Sep--1906,1906,Unprovoked,AUSTRALIA,Torres Strait,Mabiuag,Y,833,-10.58325428,142.21634123
521,1906.04.16,16--Apr--06,1906,Provoked,AUSTRALIA,Victoria,Western Port Bay,N,826,-38.36335,145.51155
522,1906.04.14,14--Apr--06,1906,Unprovoked,AUSTRALIA,Queensland,Lizard Island,Y,825,-14.6683188,145.4609161
523,1906.04.02.R,Reported 02--April 1906,1906,Invalid,AUSTRALIA,New South Wales,Moodie Beach,NULL,823,-28.17088728,153.46197927
524,1906.01.28,28--Jan--06,1906,Unprovoked,AUSTRALIA,New South Wales,Georges River,Y,821,-33.97398195,151.0889687869
525,1905.12.29,29--Dec--05,1905,Invalid,AUSTRALIA,Western Australia,Geraldton,NULL,818,-28.77035,114.6147159
526,1905.09.29,29--Sep--05,1905,Unprovoked,AUSTRALIA,New South Wales,"Waverly, Sydney",Y,817,-34.0012603,151.0464171
561,1893.04.04,04--Apr--1893,1893,Invalid,AUSTRALIA,Tasmania,"Chimney Point, George’s Bay",NULL,632,-41.29396266,148.18615181
562,1892.11.09.R,Reported 09--Nov--1892,1892,Unprovoked,AUSTRALIA,Norfolk Island,NULL,N,627,-29.0328038,167.9483137
563,1892.11.06,06--Nov--1892,1892,Unprovoked,AUSTRALIA,Queensland,"Wellington Point, Brisbane",N,626,-27.4869732,153.2393435
564,1892.03.02,02--Mar--1892,1892,Provoked,AUSTRALIA,New South Wales,Lake Macquarie,N,619,-33.03700485,151.5297455225
565,1892.00.00,1892,1892,Provoked,AUSTRALIA,Torres Strait,Badu Island,Y,618,-10.58325428,142.21634123
566,1891.12.31.R,Reported 31--Dec--1891,1891,Unprovoked,AUSTRALIA,New South Wales,NULL,N,617,-31.8759835,147.2869493
567,1890.12.30,30--Dec--1890,1890,Invalid,AUSTRALIA,Queensland,Moreton Bay,NULL,608,-27.2397819,153.2539994
568,1890.00.00.e,1890,1890,Unprovoked,AUSTRALIA,Tasmania,Derwent River (empties into the sea at Hobart),N,596,-40.75946244,145.29739676
569,1889.11.22,22--Nov--1889,1889,Unprovoked,AUSTRALIA,Queensland,Bowen,Y,590,-20.0106949,148.2468293
570,1889.07.08,08--Jul--1889,1889,Unprovoked,AUSTRALIA,Victoria,Port Phillip,Y,585,-38.06125,144.82465
571,1888.12.09,09--Dec--1888,1888,Unprovoked,AUSTRALIA,New South Wales,"Iron Cove Bridge, Sydney (Estuary)",Y,581,-35.31376452,149.13642861
572,1888.12.00,Dec--1888,1888,Unprovoked,AUSTRALIA,New South Wales,"Hawkesbury Bridge, Sydney",Y,580,-33.5038702,150.9274931
573,1888.06.24,24--Jun--1888,1888,Boating,AUSTRALIA,Victoria,Port Melbourne,N,573,-37.8333613,144.9219203
574,1888.06.18.R,Reported 18--Jun--1888,1888,Invalid,AUSTRALIA,Victoria,"Point Cook, Port Phillip Bay",NULL,572,-38.170838,145.134524
575,1888.01.22,22--Jan--1888,1888,Boating,AUSTRALIA,New South Wales,Sydney Harbor,N,569,-33.83893835,151.2105662989
576,1887.12.04,04--Dec--1887,1887,Unprovoked,AUSTRALIA,New South Wales,"Ryde, Sydney (Estuary)",Y,566,-35.31376452,149.13642861
577,1887.03.12,12--Mar--1887,1887,Boating,AUSTRALIA,South Australia,Black Point,N,560,-32.96081,137.73236
578,1886.06.17,17--Jun--1886,1886,Unprovoked,AUSTRALIA,Queensland,Off Bribie Heads,Y,551,-28.10023464,153.44309667
579,1886.04.26,26--Apr--1886,1886,Unprovoked,AUSTRALIA,Queensland,Rothesay Bay,N,548,-27.56165556,151.95289112
580,1886.03.00,Mar--1886,1886,Invalid,AUSTRALIA,New South Wales,"Dobroyd Head, Watson Bay, Sydney",NULL,545,-33.85930966,151.27863495
581,1886.02.13.R,13--Feb--1886,1886,Boating,AUSTRALIA,Victoria,Mordialloc,N,544,-38.01312,145.0980887006
582,1886.01.26,26--Jan--1886,1886,Unprovoked,AUSTRALIA,Queensland,NULL,N,542,-21.9182856,144.4588889
583,1886.00.00,1886,1886,Unprovoked,AUSTRALIA,New South Wales,Sydney Harbor,N,540,-33.83893835,151.2105662989
584,1885.11.26.R,Reported 26--Nov--1885,1885,Boating,AUSTRALIA,Queensland,Brisbane ,N,539,-27.4689682,153.0234991
585,1885.11.26,26--Nov--1885,1885,Unprovoked,AUSTRALIA,Western Australia,Bunbury,N,538,-33.3267797,115.636698
586,1884.12.13,13--Dec--1884,1884,Sea Disaster,AUSTRALIA,South Australia,Port Phillip,Y,530,-38.170838,145.134524
587,1884.01.14,14--Jan--1884,1884,Unprovoked,AUSTRALIA,South Australia,"Port Pirie, Spencer Gulf, 230 km north of Adelaide",Y,524,-33.17697527,138.00785652
588,1883.12.19,19--Dec--1883,1883,Unprovoked,AUSTRALIA,New South Wales,Parramatta River,Y,523,-33.826842,151.097077349
589,1883.09.14.R,Reported 14--Sep--1883 (probably happened Ca. 1843/1844),1883,Unprovoked,AUSTRALIA,Tasmania,Between Port Arthur Penal Colony & Forestier Peninsula,Y,519,-43.13251428,147.85945536
590,1883.02.26.R,Reported 26--Feb--1883,1883,Unprovoked,AUSTRALIA,Northern Territory,the pearling beds,N,517,-12.4800895,130.97561763
591,1883.02.25.R,Reported 25--Feb--1883,1883,Unprovoked,AUSTRALIA,Northern Territory,the pearling beds,Y,516,-12.4800895,130.97561763
592,1883.01.21,21--Jan--1883,1883,Unprovoked,AUSTRALIA,New South Wales,"Iron Cove, Sydney",Y,515,-33.8634282,151.1486338894
626,1873.01.09.R,Reported 09--Jan--1873,1873,Unprovoked,AUSTRALIA,Queensland,White Cliffs,N,411,-20.1559358,148.3668858
627,1872.02.26,26--Feb--1872,1872,Sea Disaster,AUSTRALIA,Queensland,Bramble Reef,Y,404,-18.4136888,146.7095379985
628,1871.12.11.R,Reported 11--Dec--1871,1871,Invalid,AUSTRALIA,New South Wales,Hawkesbury River,NULL,401,-33.5038702,150.9274931
629,1871.00.00.c,1871,1871,Unprovoked,AUSTRALIA,New South Wales,Manning River,Y,395,-31.8517188,152.1004561
630,1871.00.00.b,Before 1871,1871,Unprovoked,AUSTRALIA,Queensland,Brisbane River,N,394,-27.1609698,152.5361974
631,1871.00.00.a,Before 1871,1871,Unprovoked,AUSTRALIA,New South Wales,Jervis Bay & Long Reef,N,393,-33.86982535,151.25618679
632,1870.05.26.R,Reported 26--May--1870,1870,Unprovoked,AUSTRALIA,Queensland,Moreton Island,N,389,-27.19264975,153.3943179643
633,1870.01.09,09--Jan--1870,1870,Unprovoked,AUSTRALIA,Queensland,Brisbane River,N,386,-27.1609698,152.5361974
634,1870.00.00,Early 1870s,1870,Invalid,AUSTRALIA,Tasmania,Derwent River,NULL,385,-42.75681525,146.9873736844
635,1869.04.15.R,Reported 15--Apr--1869,1869,Unprovoked,AUSTRALIA,South Australia,Cape Elizabeth,N,384,-34.7826275,138.48206723
636,1868.01.04.R,Reported 04--Jan--1868,1868,Sea Disaster,AUSTRALIA,South Australia,Belfast (now Port Fairy),N,379,-34.7830806,138.48056865
637,1868.00.00.b,"Reported 24--Oct--1888, but took place around 1868",1868,Unprovoked,AUSTRALIA,Torres Strait,South Aroo Island,Y,378,-10.58325428,142.21634123
638,1867.01.26.R,Reported 26--Jan--1867,1867,Boating,AUSTRALIA,Victoria,Queenscliff,N,373,-38.2671132,144.6612949
639,1866.04.24.R,Reported 24--Apr--1866,1866,Invalid,AUSTRALIA,Western Australia,Off De Grey river,NULL,370,-20.6609039,116.70823155
640,1865.00.00,1865,1865,Boating,AUSTRALIA,South Australia,Semaphore,N,366,-34.8389257,138.4828377
641,1864.00.00,1864,1864,Invalid,AUSTRALIA,South Australia,"Corio Bay, Port Phillip",NULL,352,-38.170838,145.134524
642,1863.04.00,Apr--1863,1863,Unprovoked,AUSTRALIA,Queensland,Caloundra Heads,Y,348,-28.10243055,153.41440869
643,1863.03.05,05--Mar--1863,1863,Unprovoked,AUSTRALIA,Victoria,Brighton,N,347,-37.90560815,145.002750613
644,1863.01.10,10--Jan--1863,1863,Unprovoked,AUSTRALIA,New South Wales,Bellynahinch on the Manning River,Y,345,-35.31470776,149.13304392
645,1862.12.19.R,Reported 19--Dec--1862,1862,Unprovoked,AUSTRALIA,Queensland,Brisbane River,Y,339,-27.1609698,152.5361974
646,1861.01.15.R,Reported 15--Jan--1861,1861,Unprovoked,AUSTRALIA,Queensland,Cleveland,N,324,-27.5262987,153.2667298
647,1860.12.26,26--Dec--1860,1860,Unprovoked,AUSTRALIA,New South Wales,"The Domain, Sydney",N,323,-33.86822585,151.2152386947
648,1858.03.14,14--Mar--1858,1858,Unprovoked,AUSTRALIA,Victoria,Hobson Bay,Y,312,-37.83782335,144.93080675
649,1856.02.06,06--Feb--1856,1856,Unprovoked,AUSTRALIA,Victoria,Point Henry,UNKNOWN,305,-38.1286835,144.4256815
650,1855.11.11,11--Nov--1855,1855,Unprovoked,AUSTRALIA,Victoria,Melbourne,Y,304,-37.8142176,144.9631608
651,1855.04.09.R,Reported 09--Apr--1855,1855,Unprovoked,AUSTRALIA,South Australia,Port Wakefield,Y,301,-34.1853492,138.1553794
652,1855.03.28,28--Mar--1855,1855,Unprovoked,AUSTRALIA,South Australia,Port Wakefield,Y,300,-34.1853492,138.1553794
653,1855.00.00,Circa 1855,1855,Invalid,AUSTRALIA,New South Wales,Sydney Harbor,NULL,298,-33.83893835,151.2105662989
654,1853.11.08,08--Nov--1853,1853,Unprovoked,AUSTRALIA,New South Wales,NULL,N,297,-31.8759835,147.2869493
655,1853.00.00.d,1853,1853,Unprovoked,AUSTRALIA,Queensland,Moreton Bay,Y,293,-27.2397819,153.2539994
656,1852.12.19,19--Dec--1852,1852,Invalid,AUSTRALIA,New South Wales,"Clark's Island, Sydney Harbor",NULL,289,-35.31376452,149.13642861
657,1852.10.09.R,Reported 09--Oct--1852,1852,Unprovoked,AUSTRALIA,New South Wales,Coalcliff,Y,287,-34.2438889,150.9736111
658,1849.12.09,09--Dec--1849,1849,Unprovoked,AUSTRALIA,New South Wales,Sydney Harbor,Y,274,-33.83893835,151.2105662989
696,1896.00.00.a,1896,1896,Unprovoked,HAITI,Off Cape Haitien,NULL,N,677,18.9712,-72.2852
697,2005.04.06,06--Apr--05,2005,Invalid,HONDURAS,Bay Islands,Utila,NULL,4704,15.2,-86.2419
698,1930.09.26.R,Reported 26--Sep--1930,1930,Unprovoked,HONDURAS,Black River,NULL,Y,1269,15.2,-86.2419
699,1887.12.22.R,Reported 22--Dec--1887,1887,Unprovoked,HONDURAS,Cortés,Off Puerto Cortez (Caribbean coast),Y,567,15.2,-86.2419
700,1874.06.00,June 1874,1874,Sea Disaster,HONDURAS,NULL,Mouth of the Ullua River,Y,417,15.2,-86.2419
701,1995.06.13,13--Jun--95,1995,Unprovoked,HONG KONG,Clearwater Bay,First Beach,Y,3921,22.28552,114.15769
702,1995.06.02,02--Jun--95,1995,Unprovoked,HONG KONG,New Territories,Sheung Sze Wan Beach,Y,3920,22.41667,114.08333
703,1995.05.31,31--May--95,1995,Unprovoked,HONG KONG,New Territories,Sai Kung Beach,Y,3919,22.41667,114.08333
704,1994.00.00.b,Last incident of 1994 in Hong Kong,1994,Unprovoked,HONG KONG,NULL,NULL,N,3845,22.350627,114.1849161
705,1993.06.11.b,11--Jun--93,1993,Unprovoked,HONG KONG,New Territories,Silverstrand,Y,3814,22.3229631,114.2693163
706,1993.06.01,01--Jun--93,1993,Unprovoked,HONG KONG,New Territories,Sheung Sz Wan,Y,3809,22.41667,114.08333
707,1993.05.00.b,Late May 1993,1993,Unprovoked,HONG KONG,"On the Kowloon penisula, south of Sai Kung",Silverstrand,Y,3807,22.38333,114.26667
708,1991.06.29,29--Jun--91,1991,Unprovoked,HONG KONG,NULL,"Basalt Island, 9km from Silverstrand",Y,3710,22.32331,114.27342
709,1991.06.28,28--Jun--91,1991,Unprovoked,HONG KONG,Kowloon Peninsula,Sai Kung,Y,3709,22.31308,114.18039
710,1991.06.07.a,07--Jun--91,1991,Unprovoked,HONG KONG,Port Shelter,"Silverstrand Beach, near Hung Hau ",Y,3706,22.35,114.28333
711,1979.08.28,28--Aug--79,1979,Unprovoked,HONG KONG,NULL,Mirs Bay,Y,3214,22.52873,114.38965
712,1979.08.26,26--Aug--79,1979,Unprovoked,HONG KONG,Ho Ha Wan Marine Park,NULL,Y,3213,22.28552,114.15769
713,1976.09.17,17--Sep--76,1976,Sea Disaster,HONG KONG,South China Sea 200 miles from Hong Kong,NULL,Y,3133,22.28552,114.15769
714,1975.08.04,04--Aug--75,1975,Unprovoked,HONG KONG,Mirs Bay ,NULL,N,3092,22.52873,114.38965
715,1974.08.23,23--Aug--74,1974,Unprovoked,HONG KONG,Mirs Bay ,NULL,N,3048,22.52873,114.38965
716,1974.08.16.c,16--Aug--74,1974,Unprovoked,HONG KONG,Mirs Bay ,NULL,Y,3047,22.52873,114.38965
717,1974.08.16.b,16--Aug--74,1974,Unprovoked,HONG KONG,Mirs Bay ,NULL,N,3046,22.52873,114.38965
718,1974.08.16.a,16--Aug--74,1974,Unprovoked,HONG KONG,Mirs Bay ,NULL,N,3045,22.52873,114.38965
719,1973.09.10.R,Reported 10--Sep--1973,1973,Unprovoked,HONG KONG,Mirs Bay ,NULL,Y,3009,22.52873,114.38965
720,1973.06.13,13--Jun--73,1973,Unprovoked,HONG KONG,NULL,NULL,N,3003,22.350627,114.1849161
721,1971.11.27,Reported 25--Nov--1971,1971,Unprovoked,HONG KONG,Mirs Bay ,NULL,N,2954,22.52873,114.38965
722,1954.09.15,15--Sep--54,1954,Unprovoked,HONG KONG,NULL,Junk Bay,Y,1978,22.2892899,114.2592562
723,1954.06.00,Jun--54,1954,Unprovoked,HONG KONG,NULL,NULL,Y,1963,22.350627,114.1849161
724,1945.09.23,23--Sep--45,1945,Unprovoked,HONG KONG,NULL,Tweed Beach,Y,1689,-28.3150053,153.5687384
725,1936.08.13,13--Aug--36,1936,Unprovoked,ICELAND,Fishing Grounds,NULL,N,1434,2222,-2222
726,1733.00.00,1733,1733,Invalid,ICELAND,Bardestrand,Talkknefiord,NULL,146,2222,-2222
727,2003.11.12.b,12--Nov--03,2003,Unprovoked,INDIA,Tamil Nadu,"Mahabalipuram beach, 37 km south of Chennai",N,4585,13.08784,80.27847
728,1959.09.10.R,Reported 10--Sep--1959,1959,Unprovoked,INDIA,Orissa,Machhagan,Y,2242,20.06916,86.27142
729,1959.00.00.f,Jul-- to Sep--1959,1959,Unprovoked,INDIA,Orissa,Mouth of Devi River at Machgaon,Y,2183,20.06916,86.27142
730,1955.02.04,04--Feb--55,1955,Unprovoked,INDIA,Tamil Nadu,"Vanagiri, Madras (Chennai), Bay of Bengal",N,1999,2222,-2222
731,1952.05.00,May--52,1952,Unprovoked,INDIA,NULL,Off Trivandrum (west coast),N,1892,8.4855,76.94924
732,1946.06.28,28--Jun--46,1946,Unprovoked,INDIA,NULL,Chennai,N,1706,13.0801721,80.2838331
733,1944.02.18,18--Feb--44,1944,Unprovoked,INDIA,NULL,"Triplicane Beach, Chennai",Y,1650,13.0925,80.29444
771,1904.10.11.R,Reported 11--Oct--1904,1904,Unprovoked,INDIAN OCEAN,Between Noumea & Sydney,NULL,Y,800,2222,-2222
772,1888.12.25.R,Reported 25--Dec--1888,1888,Unprovoked,INDIAN OCEAN,Between Perth & Colombo,NULL,N,582,2222,-2222
773,1877.08.28.R,Reported 28--Aug--1877,1877,Invalid,INDIAN OCEAN,NULL,NULL,NULL,449,-9.9999999,69.9999999
774,1872.11.30.R,Reported 30--Nov--1872,1872,Unprovoked,INDIAN OCEAN?,NULL,NULL,Y,409,-9.9999999,69.9999999
775,2017.01.09,09--Jan--17,2017,Unprovoked,INDONESIA,Bali,Balian Beach,N,6118,-0.7893,113.9213
776,2016.04.25,25--Apr--16,2016,Unprovoked,INDONESIA,Bali,Balian,N,6023,-0.7893,113.9213
777,2011.11.29,29--Nov--11,2011,Unprovoked,INDONESIA,Bali,Tabanan,N,5463,-0.7893,113.9213
778,2011.04.12,13--Apr--11,2011,Unprovoked,INDONESIA,Bali,Balian,N,5372,-0.7893,113.9213
779,2010.12.03.R,Reported 03--Dec--2010,2010,Unprovoked,INDONESIA,Bali,Balian,N,5343,-0.7893,113.9213
780,2010.11.14,14--Nov--10,2010,Unprovoked,INDONESIA,Bali,Balian,N,5334,-0.7893,113.9213
781,2002.06.16,16--Jun--02,2002,Invalid,INDONESIA,NULL,"Shark caught in Indonesia, offloaded to trawler that docked at Samut Prakan, 20 miles south of Bangkok, Thailand",NULL,4456,-0.7893,113.9213
782,1984.08.07,07--Aug--84,1984,Unprovoked,INDONESIA,NULL,Bali,Y,3417,-0.7893,113.9213
783,1966.01.25,25--Jan--66,1966,Sea Disaster,INDONESIA,North Sumatra,Near Belawan,Y,2716,-0.7893,113.9213
784,1962.00.00.b,Jan--Jun--1962,1962,Unprovoked,INDONESIA,East Flores,Waewerang,Y,2444,-0.7893,113.9213
785,1950.00.00.i,Summer 1950,1950,Unprovoked,INDONESIA,Jakarta Harbour,On rock near Yacht Club,Y,1815,-0.7893,113.9213
